Order ID,Product,Quantity,Price,Order Date,Region
3296,Product D,3,95,2023-09-03,North America
3297,Product B,3,96,2023-08-09,South America
3298,Product D,3,39,2023-05-03,South America
3299,Product B,4,78,2023-07-06,South America
3300,Product A,4,18,2023-09-19,South America
3301,Product B,2,94,2023-09-30,South America
3302,Product D,4,20,2023-03-01,South America
3303,Product A,2,78,2023-05-05,North America
3304,Product C,2,75,2023-12-03,Europe
3305,Product B,3,97,2023-12-07,South America
3306,Product A,4,40,2023-02-20,North America
3307,Product B,4,42,2023-06-27,South America
3308,Product A,2,48,2023-05-19,Asia
3309,Product A,2,55,2023-11-23,Asia
3310,Product B,1,46,2023-06-19,North America
3311,Product C,1,69,2023-02-08,Europe
3312,Product A,2,40,2023-03-10,Asia
3313,Product A,1,20,2023-08-24,Asia
3314,Product A,1,96,2023-02-17,Europe
3315,Product C,2,11,2023-02-26,Asia
3316,Product C,2,36,2023-10-04,South America
3317,Product D,4,11,2023-12-04,Europe
3318,Product B,2,30,2023-04-09,Asia
3319,Product C,2,67,2023-01-15,Europe
3320,Product B,3,14,2023-11-21,South America
3321,Product D,4,61,2023-06-28,Asia
3322,Product B,4,54,2023-11-28,North America
3323,Product C,4,94,2023-03-03,Asia
3324,Product B,3,29,2023-04-29,Asia
3325,Product C,2,70,2023-02-06,South America
3326,Product B,4,47,2023-05-14,North America
3327,Product C,4,29,2023-01-26,North America
3328,Product C,1,34,2023-01-08,North America
3329,Product B,4,11,2023-01-04,South America
3330,Product D,2,41,2023-01-21,South America
3331,Product A,2,35,2023-05-29,South America
3332,Product D,1,79,2023-01-25,South America
3333,Product B,4,50,2023-05-23,South America
3334,Product D,4,76,2023-09-02,North America
3335,Product C,4,10,2023-02-12,Europe
3336,Product A,3,60,2023-10-20,South America
3337,Product B,4,14,2023-07-04,Europe
3338,Product B,2,22,2023-02-11,Asia
3339,Product B,2,28,2023-04-02,Asia
3340,Product A,3,21,2023-11-13,South America
3341,Product C,3,57,2023-11-20,Asia
3342,Product B,4,34,2023-02-22,Europe
3343,Product D,1,66,2023-03-25,Asia
3344,Product B,3,44,2023-02-03,Asia
3345,Product B,3,85,2023-03-17,Europe
3346,Product B,4,14,2023-12-19,Asia
3347,Product B,4,31,2023-07-16,South America
3348,Product C,3,86,2023-10-13,Europe
3349,Product D,1,66,2023-03-29,Europe
3350,Product C,3,56,2023-08-23,North America
3351,Product D,4,63,2023-08-20,North America
3352,Product B,4,12,2023-01-07,Europe
3353,Product A,3,62,2023-10-19,Europe
3354,Product C,1,93,2023-02-07,North America
3355,Product A,3,40,2023-02-21,South America
3356,Product C,3,78,2023-05-23,Asia
3357,Product B,4,97,2023-08-09,Asia
3358,Product C,1,42,2023-08-28,Asia
3359,Product B,2,81,2023-05-23,Europe
3360,Product C,1,97,2023-12-15,South America
3361,Product B,3,59,2023-12-29,North America
3362,Product B,3,93,2023-02-18,South America
3363,Product D,3,25,2023-10-04,South America
3364,Product B,1,85,2023-09-28,Asia
3365,Product D,4,86,2023-01-14,North America
3366,Product B,3,48,2023-10-25,South America
3367,Product A,3,98,2023-01-15,North America
3368,Product B,1,55,2023-08-22,Europe
3369,Product A,2,97,2023-03-04,Asia
3370,Product A,2,56,2023-07-15,North America
3371,Product B,4,53,2023-01-27,Europe
3372,Product A,4,18,2023-04-03,Europe
3373,Product D,3,96,2023-04-15,Europe
3374,Product C,1,59,2023-11-05,South America
3375,Product B,3,86,2023-02-21,South America
3376,Product A,4,69,2023-11-15,Asia
3377,Product B,1,24,2023-06-30,Asia
3378,Product D,1,45,2023-02-26,Europe
3379,Product B,4,72,2023-04-30,Asia
3380,Product B,2,78,2023-11-04,South America
3381,Product A,2,95,2023-12-29,Asia
3382,Product D,1,89,2023-02-12,North America
3383,Product C,3,50,2023-05-15,South America
3384,Product C,2,83,2023-09-17,Europe
3385,Product A,3,33,2023-07-16,Europe
3386,Product B,2,91,2023-05-13,Asia
3387,Product A,2,58,2023-09-12,South America
3388,Product A,3,27,2023-08-08,Europe
3389,Product A,4,16,2023-12-02,Europe
3390,Product B,2,13,2023-02-10,South America
3391,Product D,2,99,2023-09-12,South America
3392,Product A,3,78,2023-01-02,Europe
3393,Product B,4,69,2023-07-14,Asia
3394,Product D,2,64,2023-08-30,Asia
3395,Product A,2,25,2023-05-29,Asia
3396,Product C,4,99,2023-07-17,North America
3397,Product D,2,91,2023-10-26,South America
3398,Product A,4,38,2023-09-02,Europe
3399,Product D,4,32,2023-12-04,North America
3400,Product D,3,23,2023-04-18,Asia
3401,Product D,1,88,2023-07-31,North America
3402,Product D,4,58,2023-06-05,Europe
3403,Product D,3,42,2023-01-26,Europe
3404,Product D,1,34,2023-03-23,South America
3405,Product A,2,30,2023-03-24,Asia
3406,Product C,1,26,2023-05-11,Asia
3407,Product B,4,32,2023-11-25,North America
3408,Product D,4,66,2023-04-10,Asia
3409,Product B,4,90,2023-09-13,North America
3410,Product A,4,67,2023-02-18,Europe
3411,Product D,4,23,2023-03-04,Europe
3412,Product C,3,29,2023-11-07,Europe
3413,Product B,4,39,2023-10-17,Europe
3414,Product D,3,28,2023-04-15,Europe
3415,Product A,2,62,2023-04-15,North America
3416,Product C,4,65,2023-11-21,Europe
3417,Product B,4,86,2023-01-15,North America
3418,Product B,1,91,2023-06-24,Europe
3419,Product D,2,32,2023-09-16,North America
3420,Product C,4,71,2023-07-30,North America
3421,Product C,4,42,2023-09-16,North America
3422,Product C,2,27,2023-04-12,Asia
3423,Product C,3,82,2023-09-17,North America
3424,Product A,4,42,2023-12-10,North America
3425,Product C,1,41,2023-06-08,Europe
3426,Product B,4,70,2023-02-14,North America
3427,Product B,1,63,2023-10-28,North America
3428,Product A,1,26,2023-09-08,South America
3429,Product B,4,28,2023-11-27,Asia
3430,Product B,4,79,2023-06-14,South America
3431,Product C,1,43,2023-07-12,Europe
3432,Product B,2,93,2023-01-09,Asia
3433,Product A,2,34,2023-03-06,Asia
3434,Product C,4,77,2023-10-09,South America
3435,Product D,3,83,2023-06-30,Asia
3436,Product C,2,83,2023-10-09,South America
3437,Product A,4,97,2023-10-06,North America
3438,Product C,2,94,2023-01-30,South America
3439,Product C,3,20,2023-09-23,Asia
3440,Product A,4,25,2023-11-24,Asia
3441,Product C,3,99,2023-08-05,Europe
3442,Product A,4,70,2023-11-16,Europe
3443,Product A,3,89,2023-04-15,Europe
3444,Product D,2,16,2023-07-03,Europe
3445,Product B,2,25,2023-11-26,Asia
3446,Product B,3,25,2023-05-28,Europe
3447,Product C,3,49,2023-04-15,South America
3448,Product C,3,21,2023-02-16,North America
3449,Product D,4,44,2023-03-28,Asia
3450,Product D,2,30,2023-11-05,Europe
3451,Product D,4,59,2023-05-09,Asia
3452,Product A,2,52,2023-09-15,Europe
3453,Product D,1,26,2023-11-10,Asia
3454,Product D,4,41,2023-05-27,Europe
3455,Product C,2,50,2023-03-13,North America
3456,Product D,2,15,2023-05-20,Europe
3457,Product A,4,97,2023-01-27,South America
3458,Product A,4,36,2023-01-29,Asia
3459,Product C,2,29,2023-09-28,Asia
3460,Product D,4,34,2023-06-23,South America
3461,Product D,3,75,2023-09-10,South America
3462,Product A,4,18,2023-03-01,North America
3463,Product D,4,62,2023-04-17,Asia
3464,Product D,4,70,2023-08-08,North America
3465,Product D,2,47,2023-09-16,Asia
3466,Product B,3,12,2023-05-26,Asia
3467,Product C,1,93,2023-02-21,North America
3468,Product B,1,79,2023-03-01,Asia
3469,Product C,3,64,2023-02-03,Asia
3470,Product A,3,10,2023-04-06,North America
3471,Product D,3,79,2023-03-30,Europe
3472,Product C,2,54,2023-11-12,North America
3473,Product B,1,56,2023-08-19,Asia
3474,Product D,3,88,2023-10-02,South America
3475,Product A,2,35,2023-09-03,Europe
3476,Product C,1,23,2023-04-21,South America
3477,Product C,4,63,2023-08-22,Europe
3478,Product C,2,80,2023-10-05,South America
3479,Product D,1,55,2023-06-15,Europe
3480,Product B,2,40,2023-05-08,North America
3481,Product B,1,97,2023-08-25,Europe
3482,Product C,1,68,2023-10-18,Europe
3483,Product A,4,38,2023-04-17,Europe
3484,Product A,2,26,2023-05-08,Asia
3485,Product B,3,23,2023-07-14,South America
3486,Product A,4,45,2023-12-05,North America
3487,Product B,4,67,2023-05-23,South America
3488,Product C,1,33,2023-04-21,South America
3489,Product B,3,72,2023-03-31,North America
3490,Product B,2,34,2023-09-08,Asia
3491,Product C,3,68,2023-10-07,Europe
3492,Product A,3,41,2023-11-29,Asia
3493,Product B,3,91,2023-08-12,Asia
3494,Product B,3,27,2023-04-11,Europe
3495,Product C,3,46,2023-05-12,South America
3496,Product A,1,35,2023-01-13,Europe
3497,Product B,1,18,2023-04-08,North America
3498,Product C,4,73,2023-04-30,Europe
3499,Product B,1,81,2023-10-20,South America
3500,Product D,4,29,2023-10-31,Asia
3501,Product C,4,63,2023-07-18,Asia
3502,Product A,2,95,2023-01-01,Europe
3503,Product A,3,92,2023-03-01,North America
3504,Product A,1,39,2023-09-07,South America
3505,Product A,2,62,2023-05-20,Asia
3506,Product B,1,72,2023-05-29,Europe
3507,Product B,4,20,2023-02-13,North America
3508,Product A,1,40,2023-07-05,North America
3509,Product A,3,58,2023-04-18,Asia
3510,Product A,4,96,2023-02-13,Asia
3511,Product B,4,28,2023-03-19,South America
3512,Product A,2,21,2023-08-14,North America
3513,Product A,3,24,2023-06-11,South America
3514,Product D,4,40,2023-10-08,North America
3515,Product D,3,52,2023-09-10,North America
3516,Product A,1,46,2023-05-12,Europe
3517,Product C,3,88,2023-05-24,Asia
3518,Product A,4,38,2023-09-23,North America
3519,Product D,2,35,2023-04-19,South America
3520,Product C,4,11,2023-07-13,Asia
3521,Product C,3,93,2023-02-04,South America
3522,Product A,3,24,2023-10-02,Asia
3523,Product D,4,13,2023-07-06,Asia
3524,Product D,3,95,2023-08-31,North America
3525,Product C,1,59,2023-09-21,Europe
3526,Product A,4,47,2023-01-10,North America
3527,Product B,2,32,2023-06-15,Asia
3528,Product B,4,68,2023-01-29,North America
3529,Product D,1,99,2023-09-28,North America
3530,Product B,1,84,2023-03-28,Asia
3531,Product D,1,37,2023-01-23,Asia
3532,Product D,1,75,2023-07-29,North America
3533,Product D,1,17,2023-02-15,North America
3534,Product B,2,38,2023-01-28,North America
3535,Product D,3,20,2023-01-26,South America
3536,Product C,1,27,2023-09-23,North America
3537,Product A,1,64,2023-06-24,South America
3538,Product A,4,59,2023-01-04,Europe
3539,Product D,2,23,2023-11-07,South America
3540,Product A,2,83,2023-11-18,North America
3541,Product B,3,18,2023-03-08,Europe
3542,Product B,2,20,2023-05-15,South America
3543,Product A,4,72,2023-02-24,South America
3544,Product B,4,85,2023-01-31,Asia
3545,Product A,3,76,2023-03-15,Europe
3546,Product A,4,62,2023-01-19,Asia
3547,Product A,1,48,2023-06-05,Europe
3548,Product D,1,87,2023-12-03,South America
3549,Product A,4,65,2023-06-05,Asia
3550,Product D,3,37,2023-05-27,North America
3551,Product A,2,84,2023-03-28,South America
3552,Product A,3,48,2023-01-20,Europe
3553,Product A,2,34,2023-09-26,Europe
3554,Product B,4,30,2023-11-29,Asia
3555,Product D,4,19,2023-02-12,Asia
3556,Product D,1,52,2023-11-02,Europe
3557,Product A,2,24,2023-01-28,South America
3558,Product A,3,92,2023-09-17,Asia
3559,Product B,4,57,2023-01-22,North America
3560,Product B,3,95,2023-04-11,Europe
3561,Product B,1,30,2023-02-08,North America
3562,Product D,2,69,2023-10-17,Europe
3563,Product D,2,59,2023-12-19,North America
3564,Product D,4,32,2023-10-27,South America
3565,Product A,2,22,2023-06-19,Europe
3566,Product D,4,78,2023-10-23,South America
3567,Product C,1,13,2023-12-19,Asia
3568,Product C,2,87,2023-05-10,Europe
3569,Product B,4,81,2023-06-05,South America
3570,Product D,3,18,2023-03-15,North America
3571,Product C,4,44,2023-12-08,South America
3572,Product B,2,30,2023-03-31,Europe
3573,Product D,1,67,2023-03-08,South America
3574,Product A,2,27,2023-08-24,North America
3575,Product C,2,81,2023-07-19,North America
3576,Product A,4,90,2023-11-28,North America
3577,Product D,3,52,2023-08-15,Asia
3578,Product C,2,15,2023-12-14,Europe
3579,Product D,3,95,2023-08-21,North America
3580,Product A,4,87,2023-09-23,Asia
3581,Product C,3,76,2023-03-27,North America
3582,Product A,4,21,2023-04-12,South America
3583,Product D,1,21,2023-08-02,Europe
3584,Product D,3,75,2023-04-18,South America
3585,Product A,3,11,2023-06-14,Asia
3586,Product C,1,24,2023-04-01,South America
3587,Product A,3,32,2023-07-11,South America
3588,Product D,1,38,2023-12-01,North America
3589,Product A,2,90,2023-03-27,South America
3590,Product D,4,16,2023-08-10,North America
3591,Product A,1,37,2023-12-29,North America
3592,Product C,3,23,2023-04-11,Europe
3593,Product C,1,53,2023-08-14,Asia
3594,Product A,3,39,2023-12-30,Asia
3595,Product A,2,90,2023-03-01,Asia
3596,Product C,1,41,2023-09-07,North America
3597,Product D,2,79,2023-02-17,Asia
3598,Product C,4,97,2023-04-27,North America
3599,Product D,3,15,2023-08-15,Europe
3600,Product A,3,36,2023-12-28,Asia
3601,Product A,2,91,2023-02-02,North America
3602,Product D,4,97,2023-02-13,Asia
3603,Product A,1,33,2023-06-14,Asia
3604,Product D,1,43,2023-12-11,Europe
3605,Product B,3,49,2023-10-19,South America
3606,Product C,2,56,2023-12-03,Asia
3607,Product B,2,88,2023-12-10,Europe
3608,Product D,1,84,2023-10-14,Asia
3609,Product C,4,95,2023-12-30,Asia
3610,Product D,4,33,2023-08-13,Asia
3611,Product C,1,74,2023-10-13,Asia
3612,Product C,1,27,2023-07-23,South America
3613,Product C,2,53,2023-06-21,South America
3614,Product C,4,85,2023-01-12,Asia
3615,Product D,1,66,2023-11-03,Asia
3616,Product C,1,37,2023-05-01,Europe
3617,Product C,3,80,2023-09-01,Europe
3618,Product B,1,32,2023-06-01,North America
3619,Product A,1,94,2023-06-01,South America
3620,Product A,4,43,2023-07-07,Asia
3621,Product B,2,20,2023-01-13,South America
3622,Product B,4,95,2023-04-01,Europe
3623,Product D,2,44,2023-07-19,South America
3624,Product D,3,51,2023-03-15,South America
3625,Product D,1,37,2023-09-13,Asia
3626,Product B,3,91,2023-10-03,Asia
3627,Product B,2,87,2023-11-24,Europe
3628,Product C,4,91,2023-11-25,Asia
3629,Product D,4,33,2023-03-12,Europe
3630,Product D,3,17,2023-03-19,Europe
3631,Product D,2,62,2023-10-11,North America
3632,Product A,3,81,2023-05-10,North America
3633,Product C,3,13,2023-02-12,North America
3634,Product D,1,14,2023-01-08,South America
3635,Product D,3,58,2023-01-13,North America
3636,Product D,1,39,2023-08-01,Asia
3637,Product A,1,81,2023-04-21,Asia
3638,Product A,4,72,2023-10-18,North America
3639,Product B,1,56,2023-01-23,South America
3640,Product C,1,35,2023-10-29,Europe
3641,Product B,4,66,2023-09-11,South America
3642,Product C,3,46,2023-01-15,South America
3643,Product A,2,16,2023-05-10,Europe
3644,Product D,2,49,2023-03-02,Europe
3645,Product B,2,48,2023-04-25,Europe
3646,Product D,3,71,2023-11-16,Asia
3647,Product B,1,87,2023-11-04,Europe
3648,Product A,2,62,2023-11-21,Europe
3649,Product A,3,13,2023-03-08,South America
3650,Product A,1,91,2023-09-06,South America
